"","x"
"141629","07:24:55.625"
"141630","07:24:55.750"
"141631","07:24:55.875"
"141632","07:24:56.000"
"141633","07:24:56.125"
"141634","07:24:56.250"
"141635","07:24:56.375"
"141636","07:24:56.500"
"141637","07:24:56.625"
"141638","07:24:56.750"
"141639","07:24:56.875"
"141640","07:24:57.000"
"141641","07:24:57.125"
"141642","07:24:57.250"
"141643","07:24:57.375"
"141644","07:24:57.500"
"141645","07:24:57.625"
"141646","07:24:57.750"
"141647","07:24:57.875"
"141648","07:24:58.000"
"141649","07:24:58.125"
"141650","07:24:58.250"
"141651","07:24:58.375"
"141652","07:24:58.500"
"141653","07:24:58.625"
"141654","07:24:58.750"
"141655","07:24:58.875"
"141656","07:24:59.000"
"141657","07:24:59.125"
"141658","07:24:59.250"
"141659","07:24:59.375"
"141660","07:24:59.500"
"141661","07:24:59.625"
"141662","07:24:59.750"
"141663","07:24:59.875"
"141664","07:25:00.000"
"141665","07:25:00.125"
"141666","07:25:00.250"
"141667","07:25:00.375"
"141668","07:25:00.500"
"141669","07:25:00.625"
"141670","07:25:00.750"
"141671","07:25:00.875"
"141672","07:25:01.000"
"141673","07:25:01.125"
"141674","07:25:01.250"
"141675","07:25:01.375"
"141676","07:25:01.500"
"141677","07:25:01.625"
"141678","07:25:01.750"
"141679","07:25:01.875"
"141680","07:25:02.000"
"141681","07:25:02.125"
"141682","07:25:02.250"
"141683","07:25:02.375"
"141684","07:25:02.500"
"141685","07:25:02.625"
"141686","07:25:02.750"
"141687","07:25:02.875"
"141688","07:25:03.000"
"141689","07:25:03.125"
"141690","07:25:03.250"
"141691","07:25:03.375"
"141692","07:25:03.500"
"141693","07:25:03.625"
"141694","07:25:03.750"
"141695","07:25:03.875"
"141696","07:25:04.000"
"141697","07:25:04.125"
"141698","07:25:04.250"
"141699","07:25:04.375"
"141700","07:25:04.500"
"141701","07:25:04.625"
"141702","07:25:04.750"
"141703","07:25:04.875"
"141704","07:25:05.000"
"141705","07:25:05.125"
"141706","07:25:05.250"
"141707","07:25:05.375"
"141708","07:25:05.500"
"141709","07:25:05.625"
"141710","07:25:05.750"
"141711","07:25:05.875"
"141712","07:25:06.000"
"141713","07:25:06.125"
"141714","07:25:06.250"
"141715","07:25:06.375"
"141716","07:25:06.500"
"141717","07:25:06.625"
"141718","07:25:06.750"
"141719","07:25:06.875"
"141720","07:25:07.000"
"141721","07:25:07.125"
"141722","07:25:07.250"
"141723","07:25:07.375"
"141724","07:25:07.500"
"141725","07:25:07.625"
"141726","07:25:07.750"
"141727","07:25:07.875"
"141728","07:25:08.000"
"141729","07:25:08.125"
"141730","07:25:08.250"
"141731","07:25:08.375"
"141732","07:25:08.500"
"141733","07:25:08.625"
"141734","07:25:08.750"
"141735","07:25:08.875"
"141736","07:25:09.000"
"141737","07:25:09.125"
"141738","07:25:09.250"
"141739","07:25:09.375"
"141740","07:25:09.500"
"141741","07:25:09.625"
"141742","07:25:09.750"
"141743","07:25:09.875"
"141744","07:25:10.000"
"141745","07:25:10.125"
"141746","07:25:10.250"
"141747","07:25:10.375"
"141748","07:25:10.500"
"141749","07:25:10.625"
"141750","07:25:10.750"
"141751","07:25:10.875"
"141752","07:25:11.000"
"141753","07:25:11.125"
"141754","07:25:11.250"
"141755","07:25:11.375"
"141756","07:25:11.500"
"141757","07:25:11.625"
"141758","07:25:11.750"
"141759","07:25:11.875"
"141760","07:25:12.000"
"141761","07:25:12.125"
"141762","07:25:12.250"
"141763","07:25:12.375"
"141764","07:25:12.500"
"141765","07:25:12.625"
"141766","07:25:12.750"
"141767","07:25:12.875"
"141768","07:25:13.000"
"141769","07:25:13.125"
"141770","07:25:13.250"
"141771","07:25:13.375"
"141772","07:25:13.500"
"141773","07:25:13.625"
"141774","07:25:13.750"
"141775","07:25:13.875"
"141776","07:25:14.000"
"141777","07:25:14.125"
"141778","07:25:14.250"
"141779","07:25:14.375"
"141780","07:25:14.500"
"141781","07:25:14.625"
"141782","07:25:14.750"
"141783","07:25:14.875"
"141784","07:25:15.000"
"141785","07:25:15.125"
"141786","07:25:15.250"
"141787","07:25:15.375"
"141788","07:25:15.500"
"141789","07:25:15.625"
"141790","07:25:15.750"
"141791","07:25:15.875"
"141792","07:25:16.000"
"141793","07:25:16.125"
"141794","07:25:16.250"
"141795","07:25:16.375"
"141796","07:25:16.500"
"141797","07:25:16.625"
"141798","07:25:16.750"
"141799","07:25:16.875"
"141800","07:25:17.000"
"141801","07:25:17.125"
"141802","07:25:17.250"
"141803","07:25:17.375"
"141804","07:25:17.500"
"141805","07:25:17.625"
"141806","07:25:17.750"
"141807","07:25:17.875"
"141808","07:25:18.000"
"141809","07:25:18.125"
"141810","07:25:18.250"
"141811","07:25:18.375"
"141812","07:25:18.500"
"141813","07:25:18.625"
"141814","07:25:18.750"
"141815","07:25:18.875"
"141816","07:25:19.000"
"141817","07:25:19.125"
"141818","07:25:19.250"
"141819","07:25:19.375"
"141820","07:25:19.500"
"141821","07:25:19.625"
"141822","07:25:19.750"
"141823","07:25:19.875"
"141824","07:25:20.000"
"141825","07:25:20.125"
"141826","07:25:20.250"
"141827","07:25:20.375"
"141828","07:25:20.500"
"141829","07:25:20.625"
"141830","07:25:20.750"
"141831","07:25:20.875"
"141832","07:25:21.000"
"141833","07:25:21.125"
"141834","07:25:21.250"
"141835","07:25:21.375"
"141836","07:25:21.500"
"141837","07:25:21.625"
"141838","07:25:21.750"
"141839","07:25:21.875"
"141840","07:25:22.000"
"141841","07:25:22.125"
"141842","07:25:22.250"
"141843","07:25:22.375"
"141844","07:25:22.500"
"141845","07:25:22.625"
"141846","07:25:22.750"
"141847","07:25:22.875"
"141848","07:25:23.000"
"141849","07:25:23.125"
"141850","07:25:23.250"
"141851","07:25:23.375"
"141852","07:25:23.500"
"141853","07:25:23.625"
"141854","07:25:23.750"
"141855","07:25:23.875"
"141856","07:25:24.000"
"141857","07:25:24.125"
"141858","07:25:24.250"
"141859","07:25:24.375"
"141860","07:25:24.500"
"141861","07:25:24.625"
"141862","07:25:24.750"
"141863","07:25:24.875"
"141864","07:25:25.000"
"141865","07:25:25.125"
"141866","07:25:25.250"
"141867","07:25:25.375"
"141868","07:25:25.500"
"141869","07:25:25.625"
"141870","07:25:25.750"
"141871","07:25:25.875"
"141872","07:25:26.000"
"141873","07:25:26.125"
"141874","07:25:26.250"
"141875","07:25:26.375"
"141876","07:25:26.500"
"141877","07:25:26.625"
"141878","07:25:26.750"
"141879","07:25:26.875"
"141880","07:25:27.000"
"141881","07:25:27.125"
"141882","07:25:27.250"
"141883","07:25:27.375"
"141884","07:25:27.500"
"141885","07:25:27.625"
"141886","07:25:27.750"
"141887","07:25:27.875"
"141888","07:25:28.000"
"141889","07:25:28.125"
"141890","07:25:28.250"
"141891","07:25:28.375"
"141892","07:25:28.500"
"141893","07:25:28.625"
"141894","07:25:28.750"
"141895","07:25:28.875"
"141896","07:25:29.000"
"141897","07:25:29.125"
"141898","07:25:29.250"
"141899","07:25:29.375"
"141900","07:25:29.500"
"141901","07:25:29.625"
"141902","07:25:29.750"
"141903","07:25:29.875"
"141904","07:25:30.000"
"141905","07:25:30.125"
"141906","07:25:30.250"
"141907","07:25:30.375"
"141908","07:25:30.500"
"141909","07:25:30.625"
"141910","07:25:30.750"
"141911","07:25:30.875"
"141912","07:25:31.000"
"141913","07:25:31.125"
"141914","07:25:31.250"
"141915","07:25:31.375"
"141916","07:25:31.500"
"141917","07:25:31.625"
"141918","07:25:31.750"
"141919","07:25:31.875"
"141920","07:25:32.000"
"141921","07:25:32.125"
"141922","07:25:32.250"
"141923","07:25:32.375"
"141924","07:25:32.500"
"141925","07:25:32.625"
"141926","07:25:32.750"
"141927","07:25:32.875"
"141928","07:25:33.000"
"141929","07:25:33.125"
"141930","07:25:33.250"
"141931","07:25:33.375"
"141932","07:25:33.500"
"141933","07:25:33.625"
"141934","07:25:33.750"
"141935","07:25:33.875"
"141936","07:25:34.000"
"141937","07:25:34.125"
"141938","07:25:34.250"
"141939","07:25:34.375"
"141940","07:25:34.500"
"141941","07:25:34.625"
"141942","07:25:34.750"
"141943","07:25:34.875"
"141944","07:25:35.000"
"141945","07:25:35.125"
"141946","07:25:35.250"
"141947","07:25:35.375"
"141948","07:25:35.500"
"141949","07:25:35.625"
"141950","07:25:35.750"
"141951","07:25:35.875"
"141952","07:25:36.000"
"141953","07:25:36.125"
"141954","07:25:36.250"
"141955","07:25:36.375"
"141956","07:25:36.500"
"141957","07:25:36.625"
"141958","07:25:36.750"
"141959","07:25:36.875"
"141960","07:25:37.000"
"141961","07:25:37.125"
"141962","07:25:37.250"
"141963","07:25:37.375"
"141964","07:25:37.500"
"141965","07:25:37.625"
"141966","07:25:37.750"
"141967","07:25:37.875"
"141968","07:25:38.000"
"141969","07:25:38.125"
"141970","07:25:38.250"
"141971","07:25:38.375"
"141972","07:25:38.500"
"141973","07:25:38.625"
"141974","07:25:38.750"
"141975","07:25:38.875"
"141976","07:25:39.000"
"141977","07:25:39.125"
"141978","07:25:39.250"
"141979","07:25:39.375"
"141980","07:25:39.500"
"141981","07:25:39.625"
"141982","07:25:39.750"
"141983","07:25:39.875"
"141984","07:25:40.000"
"141985","07:25:40.125"
"141986","07:25:40.250"
"141987","07:25:40.375"
"141988","07:25:40.500"
"141989","07:25:40.625"
"141990","07:25:40.750"
"141991","07:25:40.875"
"141992","07:25:41.000"
"141993","07:25:41.125"
"141994","07:25:41.250"
"141995","07:25:41.375"
"141996","07:25:41.500"
"141997","07:25:41.625"
"141998","07:25:41.750"
"141999","07:25:41.875"
"142000","07:25:42.000"
"142001","07:25:42.125"
"142002","07:25:42.250"
"142003","07:25:42.375"
"142004","07:25:42.500"
"142005","07:25:42.625"
"142006","07:25:42.750"
"142007","07:25:42.875"
"142008","07:25:43.000"
"142009","07:25:43.125"
"142010","07:25:43.250"
"142011","07:25:43.375"
"142012","07:25:43.500"
"142013","07:25:43.625"
"142014","07:25:43.750"
"142015","07:25:43.875"
"142016","07:25:44.000"
"142017","07:25:44.125"
"142018","07:25:44.250"
"142019","07:25:44.375"
"142020","07:25:44.500"
"142021","07:25:44.625"
"142022","07:25:44.750"
"142023","07:25:44.875"
"142024","07:25:45.000"
"142025","07:25:45.125"
"142026","07:25:45.250"
"142027","07:25:45.375"
"142028","07:25:45.500"
"142029","07:25:45.625"
"142030","07:25:45.750"
"142031","07:25:45.875"
"142032","07:25:46.000"
"142033","07:25:46.125"
"142034","07:25:46.250"
"142035","07:25:46.375"
"142036","07:25:46.500"
"142037","07:25:46.625"
"142038","07:25:46.750"
"142039","07:25:46.875"
"142040","07:25:47.000"
"142041","07:25:47.125"
"142042","07:25:47.250"
"142043","07:25:47.375"
"142044","07:25:47.500"
"142045","07:25:47.625"
"142046","07:25:47.750"
"142047","07:25:47.875"
"142048","07:25:48.000"
"142049","07:25:48.125"
"142050","07:25:48.250"
"142051","07:25:48.375"
"142052","07:25:48.500"
"142053","07:25:48.625"
"142054","07:25:48.750"
"142055","07:25:48.875"
"142056","07:25:49.000"
"142057","07:25:49.125"
"142058","07:25:49.250"
"142059","07:25:49.375"
"142060","07:25:49.500"
"142061","07:25:49.625"
"142062","07:25:49.750"
"142063","07:25:49.875"
"142064","07:25:50.000"
"142065","07:25:50.125"
"142066","07:25:50.250"
"142067","07:25:50.375"
"142068","07:25:50.500"
"142069","07:25:50.625"
"142070","07:25:50.750"
"142071","07:25:50.875"
"142072","07:25:51.000"
"142073","07:25:51.125"
"142074","07:25:51.250"
"142075","07:25:51.375"
"142076","07:25:51.500"
"142077","07:25:51.625"
"142078","07:25:51.750"
"142079","07:25:51.875"
"142080","07:25:52.000"
"142081","07:25:52.125"
"142082","07:25:52.250"
"142083","07:25:52.375"
"142084","07:25:52.500"
"142085","07:25:52.625"
"142086","07:25:52.750"
"142087","07:25:52.875"
"142088","07:25:53.000"
"142089","07:25:53.125"
"142090","07:25:53.250"
"142091","07:25:53.375"
"142092","07:25:53.500"
"142093","07:25:53.625"
"142094","07:25:53.750"
"142095","07:25:53.875"
"142096","07:25:54.000"
"142097","07:25:54.125"
"142098","07:25:54.250"
"142099","07:25:54.375"
"142100","07:25:54.500"
"142101","07:25:54.625"
"142102","07:25:54.750"
"142103","07:25:54.875"
"142104","07:25:55.000"
"142105","07:25:55.125"
"142106","07:25:55.250"
"142107","07:25:55.375"
"142108","07:25:55.500"
"142109","07:25:55.625"
"142110","07:25:55.750"
"142111","07:25:55.875"
"142112","07:25:56.000"
"142113","07:25:56.125"
"142114","07:25:56.250"
"142115","07:25:56.375"
"142116","07:25:56.500"
"142117","07:25:56.625"
"142118","07:25:56.750"
"142119","07:25:56.875"
"142120","07:25:57.000"
"142121","07:25:57.125"
"142122","07:25:57.250"
"142123","07:25:57.375"
"142124","07:25:57.500"
"142125","07:25:57.625"
"142126","07:25:57.750"
"142127","07:25:57.875"
"142128","07:25:58.000"
"142129","07:25:58.125"
"142130","07:25:58.250"
"142131","07:25:58.375"
"142132","07:25:58.500"
"142133","07:25:58.625"
"142134","07:25:58.750"
"142135","07:25:58.875"
"142136","07:25:59.000"
"142137","07:25:59.125"
"142138","07:25:59.250"
"142139","07:25:59.375"
"142140","07:25:59.500"
"142141","07:25:59.625"
"142142","07:25:59.750"
"142143","07:25:59.875"
"142144","07:26:00.000"
"142145","07:26:00.125"
"142146","07:26:00.250"
"142147","07:26:00.375"
"142148","07:26:00.500"
"142149","07:26:00.625"
"142150","07:26:00.750"
"142151","07:26:00.875"
"142152","07:26:01.000"
"142153","07:26:01.125"
"142154","07:26:01.250"
"142155","07:26:01.375"
"142156","07:26:01.500"
"142157","07:26:01.625"
"142158","07:26:01.750"
"142159","07:26:01.875"
"142160","07:26:02.000"
"142161","07:26:02.125"
"142162","07:26:02.250"
"142163","07:26:02.375"
"142164","07:26:02.500"
"142165","07:26:02.625"
"142166","07:26:02.750"
"142167","07:26:02.875"
"142168","07:26:03.000"
"142169","07:26:03.125"
"142170","07:26:03.250"
"142171","07:26:03.375"
"142172","07:26:03.500"
"142173","07:26:03.625"
"142174","07:26:03.750"
"142175","07:26:03.875"
"142176","07:26:04.000"
"142177","07:26:04.125"
"142178","07:26:04.250"
"142179","07:26:04.375"
"142180","07:26:04.500"
"142181","07:26:04.625"
"142182","07:26:04.750"
"142183","07:26:04.875"
"142184","07:26:05.000"
"142185","07:26:05.125"
"142186","07:26:05.250"
"142187","07:26:05.375"
"142188","07:26:05.500"
"142189","07:26:05.625"
"142190","07:26:05.750"
"142191","07:26:05.875"
"142192","07:26:06.000"
"142193","07:26:06.125"
"142194","07:26:06.250"
"142195","07:26:06.375"
"142196","07:26:06.500"
"142197","07:26:06.625"
"142198","07:26:06.750"
"142199","07:26:06.875"
"142200","07:26:07.000"
"142201","07:26:07.125"
"142202","07:26:07.250"
"142203","07:26:07.375"
"142204","07:26:07.500"
"142205","07:26:07.625"
"142206","07:26:07.750"
"142207","07:26:07.875"
"142208","07:26:08.000"
"142209","07:26:08.125"
"142210","07:26:08.250"
"142211","07:26:08.375"
"142212","07:26:08.500"
"142213","07:26:08.625"
"142214","07:26:08.750"
"142215","07:26:08.875"
"142216","07:26:09.000"
"142217","07:26:09.125"
"142218","07:26:09.250"
"142219","07:26:09.375"
"142220","07:26:09.500"
"142221","07:26:09.625"
"142222","07:26:09.750"
"142223","07:26:09.875"
"142224","07:26:10.000"
"142225","07:26:10.125"
"142226","07:26:10.250"
"142227","07:26:10.375"
"142228","07:26:10.500"
"142229","07:26:10.625"
"142230","07:26:10.750"
"142231","07:26:10.875"
"142232","07:26:11.000"
"142233","07:26:11.125"
"142234","07:26:11.250"
"142235","07:26:11.375"
"142236","07:26:11.500"
"142237","07:26:11.625"
"142238","07:26:11.750"
"142239","07:26:11.875"
"142240","07:26:12.000"
"142241","07:26:12.125"
"142242","07:26:12.250"
"142243","07:26:12.375"
"142244","07:26:12.500"
"142245","07:26:12.625"
"142246","07:26:12.750"
"142247","07:26:12.875"
"142248","07:26:13.000"
"142249","07:26:13.125"
"142250","07:26:13.250"
"142251","07:26:13.375"
"142252","07:26:13.500"
"142253","07:26:13.625"
"142254","07:26:13.750"
"142255","07:26:13.875"
"142256","07:26:14.000"
"142257","07:26:14.125"
"142258","07:26:14.250"
"142259","07:26:14.375"
"142260","07:26:14.500"
"142261","07:26:14.625"
"142262","07:26:14.750"
"142263","07:26:14.875"
"142264","07:26:15.000"
"142265","07:26:15.125"
"142266","07:26:15.250"
"142267","07:26:15.375"
"142268","07:26:15.500"
"142269","07:26:15.625"
"142270","07:26:15.750"
"142271","07:26:15.875"
"142272","07:26:16.000"
"142273","07:26:16.125"
"142274","07:26:16.250"
"142275","07:26:16.375"
"142276","07:26:16.500"
"142277","07:26:16.625"
"142278","07:26:16.750"
"142279","07:26:16.875"
"142280","07:26:17.000"
"142281","07:26:17.125"
"142282","07:26:17.250"
"142283","07:26:17.375"
"142284","07:26:17.500"
"142285","07:26:17.625"
"142286","07:26:17.750"
"142287","07:26:17.875"
"142288","07:26:18.000"
"142289","07:26:18.125"
"142290","07:26:18.250"
"142291","07:26:18.375"
"142292","07:26:18.500"
"142293","07:26:18.625"
"142294","07:26:18.750"
"142295","07:26:18.875"
"142296","07:26:19.000"
"142297","07:26:19.125"
"142298","07:26:19.250"
"142299","07:26:19.375"
"142300","07:26:19.500"
"142301","07:26:19.625"
"142302","07:26:19.750"
"142303","07:26:19.875"
"142304","07:26:20.000"
"142305","07:26:20.125"
"142306","07:26:20.250"
"142307","07:26:20.375"
"142308","07:26:20.500"
"142309","07:26:20.625"
"142310","07:26:20.750"
"142311","07:26:20.875"
"142312","07:26:21.000"
"142313","07:26:21.125"
"142314","07:26:21.250"
"142315","07:26:21.375"
"142316","07:26:21.500"
"142317","07:26:21.625"
"142318","07:26:21.750"
"142319","07:26:21.875"
"142320","07:26:22.000"
"142321","07:26:22.125"
"142322","07:26:22.250"
"142323","07:26:22.375"
"142324","07:26:22.500"
"142325","07:26:22.625"
"142326","07:26:22.750"
"142327","07:26:22.875"
"142328","07:26:23.000"
"142329","07:26:23.125"
"142330","07:26:23.250"
"142331","07:26:23.375"
"142332","07:26:23.500"
"142333","07:26:23.625"
"142334","07:26:23.750"
"142335","07:26:23.875"
"142336","07:26:24.000"
"142337","07:26:24.125"
"142338","07:26:24.250"
"142339","07:26:24.375"
"142340","07:26:24.500"
"142341","07:26:24.625"
"142342","07:26:24.750"
"142343","07:26:24.875"
"142344","07:26:25.000"
"142345","07:26:25.125"
"142346","07:26:25.250"
"142347","07:26:25.375"
"142348","07:26:25.500"
"142349","07:26:25.625"
"142350","07:26:25.750"
"142351","07:26:25.875"
"142352","07:26:26.000"
"142353","07:26:26.125"
"142354","07:26:26.250"
"142355","07:26:26.375"
"142356","07:26:26.500"
"142357","07:26:26.625"
"142358","07:26:26.750"
"142359","07:26:26.875"
"142360","07:26:27.000"
"142361","07:26:27.125"
"142362","07:26:27.250"
"142363","07:26:27.375"
"142364","07:26:27.500"
"142365","07:26:27.625"
"142366","07:26:27.750"
"142367","07:26:27.875"
"142368","07:26:28.000"
"142369","07:26:28.125"
"142370","07:26:28.250"
"142371","07:26:28.375"
"142372","07:26:28.500"
"142373","07:26:28.625"
"142374","07:26:28.750"
"142375","07:26:28.875"
"142376","07:26:29.000"
"142377","07:26:29.125"
"142378","07:26:29.250"
"142379","07:26:29.375"
"142380","07:26:29.500"
"142381","07:26:29.625"
"142382","07:26:29.750"
"142383","07:26:29.875"
"142384","07:26:30.000"
"142385","07:26:30.125"
"142386","07:26:30.250"
"142387","07:26:30.375"
"142388","07:26:30.500"
"142389","07:26:30.625"
"142390","07:26:30.750"
"142391","07:26:30.875"
"142392","07:26:31.000"
"142393","07:26:31.125"
"142394","07:26:31.250"
"142395","07:26:31.375"
"142396","07:26:31.500"
"142397","07:26:31.625"
"142398","07:26:31.750"
"142399","07:26:31.875"
"142400","07:26:32.000"
"142401","07:26:32.125"
"142402","07:26:32.250"
"142403","07:26:32.375"
"142404","07:26:32.500"
"142405","07:26:32.625"
"142406","07:26:32.750"
"142407","07:26:32.875"
"142408","07:26:33.000"
"142409","07:26:33.125"
"142410","07:26:33.250"
"142411","07:26:33.375"
"142412","07:26:33.500"
"142413","07:26:33.625"
"142414","07:26:33.750"
"142415","07:26:33.875"
"142416","07:26:34.000"
"142417","07:26:34.125"
"142418","07:26:34.250"
"142419","07:26:34.375"
"142420","07:26:34.500"
"142421","07:26:34.625"
"142422","07:26:34.750"
"142423","07:26:34.875"
"142424","07:26:35.000"
"142425","07:26:35.125"
"142426","07:26:35.250"
"142427","07:26:35.375"
"142428","07:26:35.500"
"142429","07:26:35.625"
"142430","07:26:35.750"
"142431","07:26:35.875"
"142432","07:26:36.000"
"142433","07:26:36.125"
"142434","07:26:36.250"
"142435","07:26:36.375"
"142436","07:26:36.500"
"142437","07:26:36.625"
"142438","07:26:36.750"
"142439","07:26:36.875"
"142440","07:26:37.000"
"142441","07:26:37.125"
"142442","07:26:37.250"
"142443","07:26:37.375"
"142444","07:26:37.500"
"142445","07:26:37.625"
"142446","07:26:37.750"
"142447","07:26:37.875"
"142448","07:26:38.000"
"142449","07:26:38.125"
"142450","07:26:38.250"
"142451","07:26:38.375"
"142452","07:26:38.500"
"142453","07:26:38.625"
"142454","07:26:38.750"
"142455","07:26:38.875"
"142456","07:26:39.000"
"142457","07:26:39.125"
"142458","07:26:39.250"
"142459","07:26:39.375"
"142460","07:26:39.500"
"142461","07:26:39.625"
"142462","07:26:39.750"
"142463","07:26:39.875"
"142464","07:26:40.000"
"142465","07:26:40.125"
"142466","07:26:40.250"
"142467","07:26:40.375"
"142468","07:26:40.500"
"142469","07:26:40.625"
"142470","07:26:40.750"
"142471","07:26:40.875"
"142472","07:26:41.000"
"142473","07:26:41.125"
"142474","07:26:41.250"
"142475","07:26:41.375"
"142476","07:26:41.500"
"142477","07:26:41.625"
"142478","07:26:41.750"
"142479","07:26:41.875"
"142480","07:26:42.000"
"142481","07:26:42.125"
"142482","07:26:42.250"
"142483","07:26:42.375"
"142484","07:26:42.500"
"142485","07:26:42.625"
"142486","07:26:42.750"
"142487","07:26:42.875"
"142488","07:26:43.000"
"142489","07:26:43.125"
"142490","07:26:43.250"
"142491","07:26:43.375"
"142492","07:26:43.500"
"142493","07:26:43.625"
"142494","07:26:43.750"
"142495","07:26:43.875"
"142496","07:26:44.000"
"142497","07:26:44.125"
"142498","07:26:44.250"
"142499","07:26:44.375"
"142500","07:26:44.500"
"142501","07:26:44.625"
"142502","07:26:44.750"
"142503","07:26:44.875"
"142504","07:26:45.000"
"142505","07:26:45.125"
"142506","07:26:45.250"
"142507","07:26:45.375"
"142508","07:26:45.500"
"142509","07:26:45.625"
"142510","07:26:45.750"
"142511","07:26:45.875"
"142512","07:26:46.000"
"142513","07:26:46.125"
"142514","07:26:46.250"
"142515","07:26:46.375"
"142516","07:26:46.500"
"142517","07:26:46.625"
"142518","07:26:46.750"
"142519","07:26:46.875"
"142520","07:26:47.000"
"142521","07:26:47.125"
"142522","07:26:47.250"
"142523","07:26:47.375"
"142524","07:26:47.500"
"142525","07:26:47.625"
"142526","07:26:47.750"
"142527","07:26:47.875"
"142528","07:26:48.000"
"142529","07:26:48.125"
"142530","07:26:48.250"
"142531","07:26:48.375"
"142532","07:26:48.500"
"142533","07:26:48.625"
"142534","07:26:48.750"
"142535","07:26:48.875"
"142536","07:26:49.000"
"142537","07:26:49.125"
"142538","07:26:49.250"
"142539","07:26:49.375"
"142540","07:26:49.500"
"142541","07:26:49.625"
"142542","07:26:49.750"
"142543","07:26:49.875"
"142544","07:26:50.000"
"142545","07:26:50.125"
"142546","07:26:50.250"
"142547","07:26:50.375"
"142548","07:26:50.500"
"142549","07:26:50.625"
"142550","07:26:50.750"
"142551","07:26:50.875"
"142552","07:26:51.000"
"142553","07:26:51.125"
"142554","07:26:51.250"
"142555","07:26:51.375"
"142556","07:26:51.500"
"142557","07:26:51.625"
"142558","07:26:51.750"
"142559","07:26:51.875"
"142560","07:26:52.000"
"142561","07:26:52.125"
"142562","07:26:52.250"
"142563","07:26:52.375"
"142564","07:26:52.500"
"142565","07:26:52.625"
"142566","07:26:52.750"
"142567","07:26:52.875"
"142568","07:26:53.000"
"142569","07:26:53.125"
"142570","07:26:53.250"
"142571","07:26:53.375"
"142572","07:26:53.500"
"142573","07:26:53.625"
"142574","07:26:53.750"
"142575","07:26:53.875"
"142576","07:26:54.000"
"142577","07:26:54.125"
"142578","07:26:54.250"
"142579","07:26:54.375"
"142580","07:26:54.500"
"142581","07:26:54.625"
"142582","07:26:54.750"
"142583","07:26:54.875"
"142584","07:26:55.000"
"142585","07:26:55.125"
"142586","07:26:55.250"
"142587","07:26:55.375"
"142588","07:26:55.500"
"142589","07:26:55.625"
"142590","07:26:55.750"
"142591","07:26:55.875"
"142592","07:26:56.000"
"142593","07:26:56.125"
"142594","07:26:56.250"
"142595","07:26:56.375"
"142596","07:26:56.500"
"142597","07:26:56.625"
"142598","07:26:56.750"
"142599","07:26:56.875"
"142600","07:26:57.000"
"142601","07:26:57.125"
"142602","07:26:57.250"
"142603","07:26:57.375"
"142604","07:26:57.500"
"142605","07:26:57.625"
"142606","07:26:57.750"
"142607","07:26:57.875"
"142608","07:26:58.000"
"142609","07:26:58.125"
"142610","07:26:58.250"
"142611","07:26:58.375"
"142612","07:26:58.500"
"142613","07:26:58.625"
"142614","07:26:58.750"
"142615","07:26:58.875"
"142616","07:26:59.000"
"142617","07:26:59.125"
"142618","07:26:59.250"
"142619","07:26:59.375"
"142620","07:26:59.500"
"142621","07:26:59.625"
"142622","07:26:59.750"
"142623","07:26:59.875"
"142624","07:27:00.000"
"142625","07:27:00.125"
"142626","07:27:00.250"
"142627","07:27:00.375"
"142628","07:27:00.500"
"142629","07:27:00.625"
"142630","07:27:00.750"
"142631","07:27:00.875"
"142632","07:27:01.000"
"142633","07:27:01.125"
"142634","07:27:01.250"
"142635","07:27:01.375"
"142636","07:27:01.500"
"142637","07:27:01.625"
"142638","07:27:01.750"
"142639","07:27:01.875"
"142640","07:27:02.000"
"142641","07:27:02.125"
"142642","07:27:02.250"
"142643","07:27:02.375"
"142644","07:27:02.500"
"142645","07:27:02.625"
"142646","07:27:02.750"
"142647","07:27:02.875"
"142648","07:27:03.000"
"142649","07:27:03.125"
"142650","07:27:03.250"
"142651","07:27:03.375"
"142652","07:27:03.500"
"142653","07:27:03.625"
"142654","07:27:03.750"
"142655","07:27:03.875"
"142656","07:27:04.000"
"142657","07:27:04.125"
"142658","07:27:04.250"
"142659","07:27:04.375"
"142660","07:27:04.500"
"142661","07:27:04.625"
"142662","07:27:04.750"
"142663","07:27:04.875"
"142664","07:27:05.000"
"142665","07:27:05.125"
"142666","07:27:05.250"
"142667","07:27:05.375"
"142668","07:27:05.500"
"142669","07:27:05.625"
"142670","07:27:05.750"
"142671","07:27:05.875"
"142672","07:27:06.000"
"142673","07:27:06.125"
"142674","07:27:06.250"
"142675","07:27:06.375"
"142676","07:27:06.500"
"142677","07:27:06.625"
"142678","07:27:06.750"
"142679","07:27:06.875"
"142680","07:27:07.000"
"142681","07:27:07.125"
"142682","07:27:07.250"
"142683","07:27:07.375"
"142684","07:27:07.500"
"142685","07:27:07.625"
"142686","07:27:07.750"
"142687","07:27:07.875"
"142688","07:27:08.000"
"142689","07:27:08.125"
"142690","07:27:08.250"
"142691","07:27:08.375"
"142692","07:27:08.500"
"142693","07:27:08.625"
"142694","07:27:08.750"
"142695","07:27:08.875"
"142696","07:27:09.000"
"142697","07:27:09.125"
"142698","07:27:09.250"
"142699","07:27:09.375"
"142700","07:27:09.500"
"142701","07:27:09.625"
"142702","07:27:09.750"
"142703","07:27:09.875"
"142704","07:27:10.000"
